8/24/2017,72.739998
8/25/2017,72.860001
8/28/2017,73.059998
8/29/2017,72.25
8/30/2017,73.010002
8/31/2017,74.029999
9/1/2017,74.709999
9/5/2017,73.339996
9/6/2017,73.739998
9/7/2017,73.68
9/8/2017,74.330002
9/11/2017,74.309998
9/12/2017,74.760002
9/13/2017,74.93
9/14/2017,75
9/15/2017,74.830002
9/18/2017,75.230003
9/19/2017,75.209999
9/20/2017,75.349998
9/21/2017,75.110001
9/22/2017,73.989998
9/25/2017,74.089996
9/26/2017,73.669998
9/27/2017,73.550003
9/28/2017,73.540001
9/29/2017,73.940002
10/2/2017,74.709999
10/3/2017,74.669998
10/4/2017,74.089996
10/5/2017,75.220001
10/6/2017,75.669998
10/9/2017,75.970001
10/10/2017,76.330002
10/11/2017,76.360001
10/12/2017,76.489998
10/13/2017,77.589996
10/16/2017,77.419998
10/17/2017,77.470001
10/18/2017,77.669998
10/19/2017,77.57
10/20/2017,78.32
10/23/2017,78.989998
10/24/2017,78.900002
10/25/2017,78.580002
10/26/2017,79.199997
10/27/2017,84.370003
10/30/2017,83.699997
10/31/2017,84.360001
11/1/2017,83.68
11/2/2017,83.349998
11/3/2017,84.080002
11/6/2017,84.199997
11/7/2017,84.769997
11/8/2017,84.139999
11/9/2017,84.110001
11/10/2017,83.790001
11/13/2017,83.660004
11/14/2017,83.5
11/15/2017,83.470001
11/16/2017,83.099998
11/17/2017,83.120003
11/20/2017,82.400002
11/21/2017,82.739998
11/22/2017,83.830002
11/24/2017,83.010002
11/27/2017,83.309998
11/28/2017,84.07
11/29/2017,84.709999
11/30/2017,83.510002
12/1/2017,83.599998
12/4/2017,84.419998
12/5/2017,81.339996
12/6/2017,81.550003
12/7/2017,82.540001
12/8/2017,83.629997
12/11/2017,84.290001
12/12/2017,85.309998
12/13/2017,85.739998
12/14/2017,85.43
12/15/2017,85.260002
12/18/2017,87.120003
12/19/2017,86.349998
12/20/2017,86.199997
12/21/2017,86.050003
12/22/2017,85.400002
12/26/2017,85.309998
12/27/2017,85.650002
12/28/2017,85.900002
12/29/2017,85.629997
1/2/2018,86.129997
1/3/2018,86.059998
1/4/2018,86.589996
1/5/2018,87.660004
1/8/2018,88.199997
1/9/2018,88.650002
1/10/2018,87.860001
1/11/2018,88.129997
1/12/2018,88.669998
1/16/2018,90.099998
1/17/2018,89.080002
1/18/2018,89.800003
1/19/2018,90.139999
1/22/2018,90
1/23/2018,91.900002
1/24/2018,92.550003
1/25/2018,92.470001
1/26/2018,93.120003
1/29/2018,95.139999
1/30/2018,93.300003
1/31/2018,93.75
2/1/2018,94.790001
2/2/2018,93.639999
2/5/2018,90.559998
2/6/2018,86.889999
2/7/2018,90.489998
2/8/2018,89.709999
2/9/2018,86.300003
2/12/2018,88.739998
2/13/2018,88.93
2/14/2018,88.510002
2/15/2018,91.209999
2/16/2018,92.449997
2/20/2018,91.480003
2/21/2018,92.980003
2/22/2018,92.050003
2/23/2018,93.599998
2/26/2018,94.400002
2/27/2018,95.739998
2/28/2018,94.839996
3/1/2018,93.989998
3/2/2018,91.580002
3/5/2018,92.339996
3/6/2018,94.339996
3/7/2018,93.160004
3/8/2018,94.269997
3/9/2018,95.290001
3/12/2018,96.5
3/13/2018,97
3/14/2018,95.120003
3/15/2018,93.529999
3/16/2018,94.68
3/19/2018,93.739998
3/20/2018,93.050003
3/21/2018,92.93
3/22/2018,91.269997
3/23/2018,89.5
3/26/2018,90.610001
3/27/2018,94.940002
3/28/2018,89.82
3/29/2018,90.18
4/2/2018,90.470001
4/3/2018,89.580002
4/4/2018,87.849998
4/5/2018,92.440002
4/6/2018,91.489998
4/9/2018,91.040001
4/10/2018,92.389999
4/11/2018,92.010002
4/12/2018,92.43
4/13/2018,94.050003
4/16/2018,94.07
4/17/2018,95
4/18/2018,96.220001
4/19/2018,96.440002
4/20/2018,95.910004
4/23/2018,95.739998
